,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,fraud_risk
73,1775,26,67,1993,8,Male,2484 Norfolk Drive,38.91,-75.43,18622,37968,55982,788,3,1.0,0.4414350682162708,0.37786760990399193,0.18069732187973725,Chip,Swipe,8.235928853754942,159.56079051383398,38.41443421617886,47.11274703557312,39.11067193675889,2.1063793103448276,305.3522413793103,38.43419376627887,46.961551724137934,170.60344827586206,24.724137931034484,4140.0,0
74,1957,40,74,1979,9,Male,1977 Lake Avenue,34.15,-118.6,47055,95945,222735,772,2,10.0,0.0,0.06379585326953748,0.9362041467304625,Swipe,Chip,23.078456790123457,343.30086419753087,96.87912508633157,82.59225308641975,11.61111111111111,4.59972972972973,688.1454054054054,97.52965421673476,82.62662162162162,50.83783783783784,27.513513513513512,27600.0,0
75,1024,66,67,1953,4,Male,554 Grant Boulevard,37.69,-97.13,32162,65573,143069,739,4,3.0,0.412837067983289,0.01974933535890619,0.5674135966578048,Swipe,Online,2.84204280155642,183.68671206225682,23.574091879217562,10.76999027237354,20.490272373540854,2.023898305084746,393.71898305084744,23.519769732760526,10.019025423728813,89.2542372881356,26.322033898305083,14940.0,0
76,1103,45,70,1974,5,Female,31 Jefferson Boulevard,47.09,-116.46,12618,25723,34007,746,3,15.0,0.4338402178847027,0.04164775306400363,0.5245120290512937,Swipe,Online,8.16033073929961,109.92379377431907,38.9352223355321,41.77578793774319,17.14396887159533,3.448050847457627,182.68084745762712,38.581490969158516,42.347754237288136,74.67796610169492,29.771186440677965,6840.0,1
77,165,34,65,1986,2,Male,95266 Bayview Drive,37.83,-122.22,52813,107683,225017,694,3,10.0,0.4545849158979924,0.03657080846446012,0.5088442756375475,Swipe,Online,16.888677042801557,246.9062645914397,90.84374539380683,98.32639105058365,17.928015564202333,6.379915254237289,465.1794915254237,90.38282360300542,100.14843220338983,78.09322033898304,23.466101694915253,14100.0,0
78,1758,57,66,1963,1,Male,126 Valley Drive,32.32,-90.2,11061,22556,43260,645,4,13.0,0.4568295114656032,0.033300099700897305,0.5098703888334996,Swipe,Online,0.07799610894941635,117.56173151750971,25.01491288315073,12.784815175097277,19.513618677042803,0.05669491525423729,202.26483050847457,25.06176611168335,11.479322033898304,85.0,24.8135593220339,7980.0,1
79,1266,35,54,1984,9,Female,239 South Drive,39.51,-76.17,22590,46063,106528,618,1,7.0,0.42765472986959224,0.07638170151107432,0.4959635686193335,Swipe,Online,8.233996101364522,134.47859649122807,37.73572663759664,30.862816764132553,9.417153996101364,1.5613559322033899,228.74245762711865,36.84521818211924,26.274533898305084,40.940677966101696,19.43220338983051,27420.0,0
80,1115,53,73,1966,9,Male,94 Jefferson Drive,32.32,-95.3,14811,30198,40950,693,6,3.0,0.40737206250745556,0.062030299415483714,0.5305976380770607,Swipe,Online,7.57704280155642,140.1655058365759,56.01550366486897,60.334688715953305,16.30933852140078,0.5878813559322035,218.36228813559322,55.625360120074205,61.88686440677966,71.04237288135593,27.54237288135593,8280.0,0
81,38,45,64,1974,12,Female,582 Birch Boulevard,26.63,-81.85,19621,40006,72794,621,1,10.0,0.19737417943107222,0.5516411378555799,0.2509846827133479,Online,Chip,3.8219455252918286,171.08313229571985,37.766375958241035,32.15200389105058,17.782101167315176,1.943135593220339,296.09389830508474,37.62868784208789,31.986483050847454,77.45762711864407,22.838983050847457,17970.0,0
82,1027,53,68,1966,5,Male,809 Mountain View Boulevard,38.88,-94.81,30232,61646,0,693,3,7.0,0.3032983231988207,0.08660401695227565,0.6100976598489036,Swipe,Online,26.08495126705653,227.30224171539962,71.22900442411667,67.9103216374269,10.578947368421053,10.959406779661018,435.11237288135595,70.55514207878515,68.15072033898305,45.99152542372882,23.822033898305083,18420.0,0
83,11,39,67,1980,10,Female,6339 Fourth Street,39.45,-76.81,33175,67643,0,714,6,7.0,0.4391011235955056,0.038352059925093634,0.5225468164794007,Swipe,Online,11.16035019455253,252.99503891050583,58.74873838845494,42.743103112840465,12.986381322957198,7.402966101694915,504.19737288135593,58.86170061761003,45.01758474576271,56.567796610169495,22.847457627118644,15360.0,0
84,871,86,71,1933,5,Female,81 Hill Avenue,42.38,-83.1,13820,22650,0,690,6,31.0,0.48848285417388293,0.02805680637339799,0.4834603394527191,Chip,Online,1.6702918287937742,155.10449416342414,30.833095910235986,15.699854085603114,22.46692607003891,0.7866949152542373,225.35728813559322,30.749903576898134,12.857754237288136,97.86440677966101,25.6864406779661,7920.0,1
85,746,63,67,1956,10,Male,28136 Wessex Street,40.64,-73.94,14856,30288,42745,689,4,17.0,0.4421155252254448,0.059103095296124786,0.49878137947843043,Swipe,Online,3.8336770428015563,148.33649805447473,33.83387618089189,26.095710116731517,15.964980544747082,2.284745762711865,267.41677966101696,33.823205463973395,26.772245762711865,69.54237288135593,31.0,12840.0,1
86,1520,67,65,1952,10,Male,8787 Rose Avenue,37.72,-122.44,22549,47213,1082,789,5,4.0,0.34784900885702236,0.05778152678194855,0.5943694643610291,Swipe,Online,1.3051750972762646,178.7867120622568,55.87878865870869,45.9000486381323,18.45136186770428,0.7111016949152542,274.6750847457627,55.99957174706984,43.835593220338986,80.37288135593221,23.56779661016949,10800.0,0
87,1799,32,55,1987,4,Male,3249 12th Drive,47.75,-122.04,51751,105515,192458,646,4,3.0,0.209829237817576,0.04081632653061224,0.7493544356518117,Swipe,Online,1.3738715953307392,261.2197081712062,38.963508270465724,24.003365758754864,23.35603112840467,0.9877966101694915,500.2718644067797,39.074757322519986,26.25737288135593,101.73728813559322,28.61864406779661,11220.0,0
88,1905,36,68,1983,12,Male,9340 Valley Street,27.48,-82.57,13972,28489,6087,808,4,4.0,0.4502322495023225,0.10384870603848706,0.44591904445919045,Chip,Online,11.898362573099414,118.69826510721248,42.74984824010985,36.19375243664717,5.875243664717349,3.4391525423728813,217.70999999999998,41.69215153597257,33.21423728813559,25.54237288135593,16.88135593220339,46140.0,0
89,1155,83,65,1936,8,Female,387 Third Boulevard,31.5,-111.06,15462,29494,1196,689,5,11.0,0.17688226662151485,0.042555593182074726,0.7805621401964105,Swipe,Online,0.5978599221789883,157.41225680933852,46.207184400562376,35.38995136186771,17.235408560311285,0.34771186440677965,238.19872881355934,45.84842261240055,34.05122881355932,75.07627118644068,25.305084745762713,14640.0,1
90,663,68,63,1951,3,Female,6398 Lake Lane,35.92,-86.84,36563,70554,39078,655,5,19.0,0.35968652760170566,0.029503284545349777,0.6108101878529446,Swipe,Online,3.5700194552529183,198.8035214007782,48.520384167706055,34.616896887159534,16.881322957198442,2.5721186440677966,356.86745762711865,48.2494356806791,29.429745762711864,73.53389830508475,30.26271186440678,7680.0,1
91,1987,63,62,1956,9,Male,786 12th Drive,42.13,-87.92,23098,33686,24997,488,2,15.0,0.12024699382515437,0.09067273318167046,0.7890802729931752,Swipe,Online,13.12556603773585,150.77116352201259,48.64317712348643,47.4736320754717,9.676100628930818,5.154520547945205,306.41986301369866,48.41665162023524,48.61369863013699,42.15068493150685,21.534246575342465,36240.0,1
92,1484,92,72,1927,8,Female,290 Forest Street,32.28,-110.73,30818,57732,2261,726,6,7.0,0.3942034476226558,0.029551051335480204,0.576245501041864,Swipe,Online,0.41021400778210115,266.9992607003891,36.60597325828571,21.667169260700387,20.540856031128406,0.28423728813559324,579.7305084745763,36.89246544171951,20.471525423728814,89.47457627118644,27.45762711864407,17100.0,0
93,1769,75,65,1944,7,Male,177 Mill Boulevard,39.69,-74.25,21861,46031,8332,661,5,15.0,0.38156233086776115,0.02561789644596789,0.592819772686271,Swipe,Online,2.20284046692607,160.58081712062256,26.845664932123118,19.422042801556422,21.56809338521401,1.063813559322034,291.65500000000003,26.95433939799667,19.33762711864407,93.94915254237289,28.533898305084747,11160.0,1
94,1975,53,67,1967,2,Female,8224 Fourth Drive,41.55,-73.03,19114,38972,44098,738,3,1.0,0.208725931995084,0.48381810733306024,0.3074559606718558,Online,Chip,12.635972762645915,155.14712062256808,39.63731394191574,27.890826848249027,9.498054474708171,5.01957627118644,320.55,39.22020873125063,26.402669491525423,41.3728813559322,16.152542372881356,25800.0,0
95,227,48,66,1971,9,Male,496 Hill Lane,44.96,-93.26,40364,82295,1555,736,4,22.0,0.4360374414976599,0.062246489859594384,0.5017160686427458,Swipe,Online,11.081789883268483,328.111186770428,68.09532237158963,40.52077821011673,12.470817120622568,7.095338983050848,624.1779661016949,68.58761273678476,38.57563559322034,54.32203389830509,28.991525423728813,15360.0,1
96,84,47,68,1972,9,Male,23068 Park Street,36.49,-81.5,12630,25748,41455,738,3,9.0,0.2478494623655914,0.04387096774193548,0.7082795698924731,Swipe,Online,0.38445525291828797,114.5162645914397,30.838432959500643,18.05354085603113,18.09338521400778,0.24381355932203388,169.96669491525424,30.803055201787004,15.423940677966103,78.8135593220339,27.61864406779661,19020.0,0
97,1684,56,65,1963,11,Male,27019 Madison Lane,36.34,-83.28,13668,27861,108313,782,5,1.0,0.12995313165743502,0.7248615253515126,0.1451853429910524,Online,Chip,12.59647859922179,111.20389105058366,28.7473502196516,26.997431906614786,18.264591439688715,7.46406779661017,217.20999999999998,28.626830683772816,26.89944915254237,79.55932203389831,14.59322033898305,12000.0,0
98,1508,66,69,1953,4,Female,8929 Essex Drive,39.16,-86.52,19125,38999,64875,747,4,9.0,0.39525959367945823,0.06320541760722348,0.5415349887133183,Swipe,Online,1.1431906614785992,123.2798832684825,28.626632256976826,14.81501945525292,8.618677042801556,0.45440677966101695,263.06813559322035,28.542640093124298,11.544491525423728,37.54237288135593,20.389830508474578,33000.0,0
99,1427,34,66,1985,10,Female,326 Elm Lane,35.19,-80.83,49477,100880,210445,770,1,1.0,0.41027470567249374,0.08151980021405637,0.5082054941134498,Swipe,Online,5.009262295081967,338.95983606557377,67.19996604505326,33.455020491803275,11.487704918032787,2.8339285714285714,637.7691964285714,67.58393011975605,29.8525,50.05357142857143,24.839285714285715,18120.0,0
100,724,45,72,1974,5,Female,819 El Camino Boulevard,35.97,-96.76,17237,35142,107898,731,4,18.0,0.3841247342310418,0.08528230569336168,0.5305929600755965,Swipe,Online,7.691809338521401,171.15778210116733,48.90734417307714,42.998959143968875,8.235408560311283,1.3588135593220338,354.705593220339,48.19061791297779,42.82741525423729,35.8728813559322,22.74576271186441,27960.0,1
101,543,43,65,1976,3,Female,742 Lake Street,43.37,-124.14,15069,30721,49961,749,3,2.0,0.4197039630749642,0.03406016234282986,0.5462358745822059,Swipe,Online,6.791575875486381,169.61151750972763,40.081559440853326,25.983832684824904,12.22373540856031,4.421101694915254,306.32381355932205,39.59269821353417,20.44309322033898,53.24576271186441,21.864406779661017,21960.0,0
102,1559,56,67,1963,12,Female,607 George Boulevard,34.05,-84.67,28862,58846,126806,746,3,9.0,0.39775129732846437,0.12118008841053239,0.4810686142610033,Swipe,Online,0.7027237354085603,199.15359922178988,26.780169117059557,25.2463813229572,40.490272373540854,0.48762711864406777,343.29703389830513,26.730120771830283,25.46843220338983,176.3728813559322,28.627118644067796,4680.0,0
103,1397,32,72,1987,4,Male,5381 12th Boulevard,36.88,-94.87,17845,36388,92949,710,4,3.0,0.43961829549193815,0.06449489963803882,0.495886804870023,Swipe,Online,3.744727626459144,163.6246692607004,36.67125418044467,20.817568093385212,11.82490272373541,2.1272033898305085,295.64322033898304,36.79909088517647,16.981779661016947,51.50847457627118,22.847457627118644,19560.0,0
104,1728,47,63,1972,10,Female,2614 Eighth Lane,44.35,-89.07,18937,38615,74337,601,4,1.0,0.4261178560852828,0.0855789161978087,0.4883032277169085,Swipe,Online,12.313035019455253,167.56132295719846,63.90104102755221,54.31543774319066,6.570038910505836,1.7334745762711865,268.73745762711866,64.30968810377054,49.132161016949155,28.61864406779661,19.35593220338983,47160.0,0
105,299,40,61,1979,7,Male,196 Plum Lane,40.84,-73.87,13845,28229,55675,622,5,1.0,0.28421900161030594,0.0998389694041868,0.6159420289855072,Swipe,Online,16.959271653543308,129.70464566929135,53.015334303115154,48.20916338582678,4.889763779527559,4.145847457627118,215.47347457627117,50.6646263702392,34.68533898305085,21.050847457627118,13.059322033898304,60270.0,0
106,1742,58,67,1961,11,Female,444 Maple Avenue,40.05,-86.03,24638,50232,1218,751,4,16.0,0.41195402298850575,0.07203065134099616,0.5160153256704981,Swipe,Online,0.9837743190661479,234.5744747081712,36.843158256353526,11.03648832684825,12.694552529182879,0.6539830508474577,502.9030508474576,37.676496671932746,8.203220338983051,55.29661016949152,22.508474576271187,15540.0,1
107,301,47,69,1972,11,Male,6009 River Avenue,34.24,-84.49,25654,52308,135319,679,1,12.0,0.16330591668877686,0.6253648182541788,0.2113292650570443,Online,Chip,4.164727626459144,181.3062451361868,32.36565603951774,10.229036964980546,14.665369649805447,2.7181355932203393,316.62322033898306,32.428766481651365,8.035508474576272,63.88135593220339,20.220338983050848,22740.0,1
108,906,75,69,1945,2,Male,6930 East Lane,40.57,-112.33,21749,21154,5764,705,6,0.0,0.3918245264207378,0.08524426719840479,0.5229312063808574,Swipe,Online,10.23739299610895,186.21418287937743,41.20283028503432,27.19706225680934,11.70817120622568,6.162203389830508,374.6733898305085,40.08909132754378,23.383474576271187,51.0,24.093220338983052,14280.0,0
109,110,52,72,1967,10,Female,31204 El Camino Lane,30.26,-97.74,25594,52186,42852,737,4,22.0,0.3834719072814311,0.12622826908541193,0.49029982363315694,Swipe,Online,14.198615984405459,234.01155945419106,70.19047660294164,46.709990253411306,7.7368421052631575,7.192457627118644,436.8467796610169,70.37535624681449,42.8096186440678,33.63559322033898,24.059322033898304,32820.0,1
110,1073,43,70,1976,5,Female,967 First Avenue,41.19,-85.7,17294,35264,70328,770,2,8.0,0.393120755831119,0.047239444936522,0.5596397992323591,Swipe,Online,6.361653696498054,141.22369649805447,39.70297467295432,38.771673151750974,13.178988326848248,3.852457627118644,241.08745762711865,39.67807585897502,40.19966101694916,57.40677966101695,25.864406779661017,18960.0,0
111,705,84,71,1935,9,Female,136 Hillside Avenue,37.91,-122.01,42234,79870,4031,609,2,16.0,0.08977407847800238,0.21796967895362662,0.692256242568371,Swipe,Chip,4.8839883268482485,287.2046692607004,51.5626838882509,39.374815175097275,26.17898832684825,3.3145762711864406,543.1684745762711,51.635204169870086,39.13122881355932,114.03389830508475,34.88135593220339,5640.0,1
112,820,70,59,1949,12,Female,669 South Street,41.7,-70.3,26762,41902,29713,633,5,9.0,0.35089567966280294,0.1065331928345627,0.5425711275026344,Swipe,Online,2.7448638132295717,242.27036964980545,45.85667627015649,35.8741439688716,18.46303501945525,1.1451694915254238,444.77516949152545,45.665577172713526,36.86754237288135,80.42372881355932,36.21186440677966,11220.0,0
113,1128,47,68,1972,7,Male,208 Park Avenue,44.53,-72.0,16976,34606,23909,680,5,40.0,0.4121068896564261,0.12997636793310308,0.4579167424104708,Swipe,Online,5.6528210116731525,142.966186770428,31.765183970082575,20.941099221789884,10.702334630350194,1.35,283.0301694915254,31.56366851648156,18.46521186440678,46.61864406779661,22.059322033898304,17820.0,1
114,1479,32,60,1987,11,Male,335 Main Street,33.72,-84.42,13059,26631,33950,805,1,5.0,0.3054003724394786,0.19529795158286778,0.4993016759776536,Swipe,Online,4.927062256809338,128.78299610894942,31.414779397440803,26.127752918287936,8.357976653696499,2.2766101694915255,248.47389830508473,30.857179713725774,25.3960593220339,36.40677966101695,18.016949152542374,30540.0,0
115,1594,39,64,1980,11,Male,532 12th Drive,27.98,-80.66,17645,35978,49366,643,3,4.0,0.5142191142191143,0.08554778554778555,0.4002331002331002,Chip,Online,2.5056367924528304,140.74674528301887,28.645706815072362,15.99123820754717,10.117924528301886,1.6689690721649486,301.8779381443299,28.99853173723913,15.516855670103093,44.22680412371134,23.63917525773196,30120.0,0
116,1485,64,69,1955,10,Male,1350 Lake Drive,33.41,-96.57,24402,49756,89743,618,4,19.0,0.4414067204624834,0.04745272792966398,0.5111405516078525,Swipe,Online,1.5052723735408562,225.54682879377432,36.466954717122235,19.00236381322957,16.153696498054476,1.018050847457627,463.6799152542373,36.694631808536506,19.09936440677966,70.36440677966101,25.322033898305083,15570.0,1
117,644,58,65,1961,3,Female,511 Grant Avenue,34.42,-84.11,20581,41963,53857,741,1,6.0,0.3682727528881375,0.16370808678500987,0.46801916032685265,Swipe,Online,4.147544910179641,144.8837125748503,41.59973434174464,27.790778443113773,7.083832335329341,1.3935652173913042,249.95339130434783,40.7062015135381,24.06191304347826,30.860869565217392,17.53913043478261,38520.0,0
118,1584,27,69,1992,9,Male,9264 Lake Avenue,32.69,-97.01,22922,46733,34333,692,2,8.0,0.5291693088142042,0.10177552314521243,0.36905516804058336,Chip,Online,12.173807228915663,150.983421686747,50.551723568132005,43.04468674698795,7.6,9.732604166666667,265.84041666666667,53.67507521325083,44.728437500000005,32.854166666666664,20.28125,33180.0,0
119,650,45,65,1974,8,Male,3916 Tenth Boulevard,32.75,-97.33,11876,24215,28552,707,6,4.0,0.3943377148634985,0.042467138523761376,0.5631951466127402,Swipe,Online,10.785808966861598,120.64705653021443,36.36976148811692,30.853947368421053,7.711500974658869,4.248813559322034,195.79161016949152,35.632948181946816,29.17978813559322,33.52542372881356,16.5,29310.0,0
120,762,49,59,1970,9,Male,813 Fifth Boulevard,40.63,-82.96,18293,37298,52134,683,1,6.0,0.2803304826786491,0.36816929989853603,0.3515002174228149,Online,Chip,7.054241245136187,147.94299610894942,40.77927480999609,39.69438715953308,13.422178988326849,2.577542372881356,282.04542372881355,40.1653838970018,41.227584745762705,58.46610169491525,21.39830508474576,14700.0,0
